1, 0.000000
2, 0.000999
3, 0.002000
4, 0.002999
5, 0.004002
6, 0.004998
7, 0.006020
8, 0.007021
9, 0.008020
10, 0.009021
11, 0.010021
12, 0.011020
13, 0.012020
14, 0.013020
15, 0.014020
16, 0.015021
17, 0.016020
18, 0.017021
19, 0.018022
20, 0.019021
21, 0.020020
22, 0.021020
23, 0.022021
24, 0.023020
25, 0.024021
26, 0.025020
27, 0.026021
28, 0.027020
29, 0.028020
30, 0.029021
31, 0.030021
32, 0.031020
33, 0.032021
34, 0.033021
35, 0.034021
36, 0.035021
37, 0.036020
38, 0.037021
39, 0.038020
40, 0.039021
41, 0.040020
42, 0.041020
43, 0.042021
44, 0.043021
45, 0.044020
46, 0.045021
47, 0.046021
48, 0.047021
49, 0.048021
50, 0.049020
51, 0.050021
52, 0.051021
53, 0.052022
54, 0.053021
55, 0.054021
56, 0.055021
57, 0.056021
58, 0.057021
59, 0.058021
60, 0.059020
61, 0.060021
62, 0.061021
63, 0.062021
64, 0.063020
65, 0.064021
66, 0.065020
67, 0.066020
68, 0.067021
69, 0.068023
70, 0.069021
71, 0.070020
72, 0.071020
73, 0.072020
74, 0.073020
75, 0.074019
76, 0.075021
77, 0.076020
78, 0.077020
79, 0.078020
80, 0.079021
81, 0.080021
82, 0.081021
83, 0.082020
84, 0.083020
85, 0.084021
86, 0.085020
87, 0.086020
88, 0.087020
89, 0.088021
90, 0.089019
91, 0.090020
92, 0.091021
93, 0.092021
94, 0.093021
95, 0.094020
96, 0.095020
97, 0.096020
98, 0.097020
99, 0.098020
100, 0.099021
101, 0.100020
102, 0.101021
103, 0.102020
104, 0.103020
105, 0.104021
106, 0.105020
107, 0.106021
108, 0.107021
109, 0.108021
110, 0.109021
111, 0.110021
112, 0.111021
113, 0.112021
114, 0.113021
115, 0.114020
116, 0.115021
117, 0.116021
118, 0.117020
119, 0.118021
120, 0.119019
121, 0.120021
122, 0.121021
123, 0.122020
124, 0.123021
125, 0.124020
126, 0.125020
127, 0.126020
128, 0.127020
129, 0.128019
130, 0.129021
131, 0.130005
132, 0.131021
133, 0.132025
134, 0.133020
135, 0.134021
136, 0.135020
137, 0.136021
138, 0.137020
139, 0.138021
140, 0.139020
141, 0.140020
142, 0.141020
143, 0.142020
144, 0.143020
145, 0.144020
146, 0.145020
147, 0.146021
148, 0.147020
149, 0.148021
150, 0.149020
151, 0.150020
152, 0.151021
153, 0.152020
154, 0.153021
155, 0.154020
156, 0.155020
157, 0.156019
158, 0.157021
159, 0.158020
160, 0.159020
161, 0.160021
162, 0.161020
163, 0.162020
164, 0.163020
165, 0.164020
166, 0.165020
167, 0.166021
168, 0.167019
169, 0.168021
170, 0.169021
171, 0.170020
172, 0.171021
173, 0.172020
174, 0.173020
175, 0.174020
176, 0.175020
177, 0.176020
178, 0.177021
179, 0.178020
180, 0.179021
181, 0.180021
182, 0.181021
183, 0.182020
184, 0.183021
185, 0.184019
186, 0.185020
187, 0.186019
188, 0.187021
189, 0.188020
190, 0.189020
191, 0.190021
192, 0.191021
193, 0.192021
194, 0.193020
195, 0.194021
196, 0.195020
197, 0.196023
198, 0.197020
199, 0.198020
200, 0.199021
201, 0.200020
202, 0.201020
203, 0.202020
204, 0.203021
205, 0.204020
206, 0.205020
207, 0.206020
208, 0.207020
209, 0.208020
210, 0.209021
211, 0.210020
212, 0.211019
213, 0.212021
214, 0.213020
215, 0.214020
216, 0.215021
217, 0.216019
218, 0.217021
219, 0.218020
220, 0.219022
221, 0.220021
222, 0.221021
223, 0.222021
224, 0.223020
225, 0.224020
226, 0.225020
227, 0.226021
228, 0.227022
229, 0.228018
230, 0.229019
231, 0.230019
232, 0.231019
233, 0.232020
234, 0.233018
235, 0.234018
236, 0.235018
237, 0.236018
238, 0.237019
239, 0.238020
240, 0.239019
241, 0.240019
242, 0.241018
243, 0.242020
244, 0.243018
245, 0.244018
246, 0.245018
247, 0.246019
248, 0.247019
249, 0.248019
250, 0.249018
251, 0.250018
252, 0.251018
253, 0.252018
254, 0.253018
255, 0.254018
256, 0.255018
257, 0.256018
258, 0.257017
259, 0.258018
260, 0.259017
261, 0.260019
262, 0.261017
263, 0.262018
264, 0.263018
265, 0.264018
266, 0.265018
267, 0.266017
268, 0.267018
269, 0.268017
270, 0.269018
271, 0.270018
272, 0.271018
273, 0.272018
274, 0.273018
275, 0.274019
276, 0.275018
277, 0.276018
278, 0.277018
279, 0.278018
280, 0.279017
281, 0.280018
282, 0.281017
283, 0.282018
284, 0.283017
285, 0.284018
286, 0.285019
287, 0.286018
288, 0.287017
289, 0.288018
290, 0.289018
291, 0.290018
292, 0.291018
293, 0.292018
294, 0.293018
295, 0.294018
296, 0.295018
297, 0.296018
298, 0.297018
299, 0.298017
300, 0.299018
301, 0.300018
302, 0.301018
303, 0.302017
304, 0.303018
305, 0.304019
306, 0.305018
307, 0.306018
308, 0.307017
309, 0.308018
310, 0.309017
311, 0.310018
312, 0.311018
313, 0.312018
314, 0.313018
315, 0.314017
316, 0.315018
317, 0.316017
318, 0.317018
319, 0.318018
320, 0.319018
321, 0.320017
322, 0.321018
323, 0.322025
324, 0.323020
325, 0.324018
326, 0.325018
327, 0.326017
328, 0.327018
329, 0.328018
330, 0.329018
331, 0.330018
332, 0.331018
333, 0.332018
334, 0.333017
335, 0.334018
336, 0.335017
337, 0.336018
338, 0.337018
339, 0.338018
340, 0.339019
341, 0.340018
342, 0.341017
343, 0.342018
344, 0.343018
345, 0.344017
346, 0.345018
347, 0.346017
348, 0.347018
349, 0.348017
350, 0.349018
351, 0.350017
352, 0.351018
353, 0.352017
354, 0.353018
355, 0.354017
356, 0.355018
357, 0.356018
358, 0.357018
359, 0.358018
360, 0.359017
361, 0.360018
362, 0.361017
363, 0.362018
364, 0.363017
365, 0.364018
366, 0.365017
367, 0.366018
368, 0.367017
369, 0.368018
370, 0.369018
371, 0.370018
372, 0.371018
373, 0.372017
374, 0.373017
375, 0.374018
376, 0.375016
377, 0.376018
378, 0.377017
379, 0.378017
380, 0.379018
381, 0.380017
382, 0.381018
383, 0.382017
384, 0.383017
385, 0.384017
386, 0.385017
387, 0.386018
388, 0.387019
389, 0.388018
390, 0.389017
391, 0.390017
392, 0.391017
393, 0.392018
394, 0.393017
395, 0.394018
396, 0.395017
397, 0.396017
398, 0.397017
399, 0.398017
400, 0.399017
401, 0.400018
402, 0.401018
403, 0.402018
404, 0.403018
405, 0.404017
406, 0.405018
407, 0.406018
408, 0.407018
409, 0.408017
410, 0.409017
411, 0.410017
412, 0.411017
413, 0.412017
414, 0.413017
415, 0.414016
416, 0.415017
417, 0.416018
418, 0.417018
419, 0.418018
420, 0.419017
421, 0.420017
422, 0.421017
423, 0.422018
424, 0.423017
425, 0.424018
426, 0.425017
427, 0.426018
428, 0.427017
429, 0.428020
430, 0.429020
431, 0.430020
432, 0.431020
433, 0.432020
434, 0.433020
435, 0.434020
436, 0.435020
437, 0.436020
438, 0.437020
439, 0.438021
440, 0.439020
441, 0.440020
442, 0.441020
443, 0.442020
444, 0.443021
445, 0.444021
446, 0.445020
447, 0.446020
448, 0.447020
449, 0.448020
450, 0.449020
451, 0.450021
452, 0.451023
453, 0.452020
454, 0.453021
455, 0.454021
456, 0.455021
457, 0.456020
458, 0.457020
459, 0.458020
460, 0.459019
461, 0.460020
462, 0.461021
463, 0.462020
464, 0.463020
465, 0.464019
466, 0.465020
467, 0.466020
468, 0.467020
469, 0.468019
470, 0.469020
471, 0.470019
472, 0.471020
473, 0.472020
474, 0.473020
475, 0.474020
476, 0.475020
477, 0.476020
478, 0.477020
479, 0.478021
480, 0.479020
481, 0.480020
482, 0.481019
483, 0.482020
484, 0.483019
485, 0.484020
486, 0.485021
487, 0.486020
488, 0.487020
489, 0.488020
490, 0.489020
491, 0.490020
492, 0.491020
493, 0.492020
494, 0.493020
495, 0.494019
496, 0.495020
497, 0.496021
498, 0.497020
499, 0.498019
500, 0.499020
501, 0.500019
502, 0.501020
503, 0.502020
504, 0.503020
505, 0.504019
506, 0.505020
507, 0.506021
508, 0.507019
509, 0.508019
510, 0.509019
511, 0.510020
512, 0.511019
513, 0.512019
514, 0.513019
515, 0.514020
516, 0.515023
517, 0.516019
518, 0.517020
519, 0.518020
520, 0.519020
521, 0.520020
522, 0.521021
523, 0.522020
524, 0.523020
525, 0.524020
526, 0.525020
